## SLURM PROLOG ###############################################################
##    Job ID : 14742235
##  Job Name : Embeddings
##  Nodelist : gpu2004
##      CPUs : 1
##  Mem/Node : 32000 MB
## Directory : /oscar/scratch/jakhan/spatial-probing/scripts
##   Job Started : Mon Dec  8 12:40:33 PM EST 2025
###############################################################################

==========================================
Job started at: Mon Dec  8 12:40:36 PM EST 2025
Job ID: 14742235
Node: gpu2004
==========================================

GPU Information (from host):
Mon Dec  8 12:40:36 2025       
+---------------------------------------------------------------------------------------+
| NVIDIA-SMI 535.129.03             Driver Version: 535.129.03   CUDA Version: 12.2     |
|-----------------------------------------+----------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |         Memory-Usage | GPU-Util  Compute M. |
|                                         |                      |               MIG M. |
|=========================================+======================+======================|
|   0  Quadro RTX 6000                On  | 00000000:61:00.0 Off |                  Off |
| 33%   27C    P8              16W / 260W |     22MiB / 24576MiB |      0%      Default |
|                                         |                      |                  N/A |
+-----------------------------------------+----------------------+----------------------+
                                                                                         
+---------------------------------------------------------------------------------------+
| Processes:                                                                            |
|  GPU   GI   CI        PID   Type   Process name                            GPU Memory |
|        ID   ID                                                             Usage      |
|=======================================================================================|
|    0   N/A  N/A     30537      G   /usr/libexec/Xorg                            20MiB |
+---------------------------------------------------------------------------------------+

PyTorch GPU Detection:
PT version: 2.7.1+cu118
Built with CUDA: True
GPUs detected: 1
GPU devices: ['Quadro RTX 6000']

==========================================
Installing dependencies
==========================================


==========================================
Starting main Python script at Mon Dec  8 12:40:42 PM EST 2025
==========================================

Working directory: /oscar/scratch/jakhan/spatial-probing/scripts

Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='DINOv3', layer='0', probe='linear', dataset_name='RAVEN', data_config='center_single', task='Type', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 18/45] Train Loss: 1.2034 | Test Loss: 1.2430 | Test Acc: 0.4075
[Epoch 19/45] Train Loss: 1.1903 | Test Loss: 1.2166 | Test Acc: 0.4330
[Epoch 20/45] Train Loss: 1.1923 | Test Loss: 1.1984 | Test Acc: 0.4440
[Epoch 21/45] Train Loss: 1.1777 | Test Loss: 1.1904 | Test Acc: 0.4710
[Epoch 22/45] Train Loss: 1.1768 | Test Loss: 1.1953 | Test Acc: 0.4585
[Epoch 23/45] Train Loss: 1.1783 | Test Loss: 1.2125 | Test Acc: 0.4290
[Epoch 24/45] Train Loss: 1.1696 | Test Loss: 1.1692 | Test Acc: 0.4575
[Epoch 25/45] Train Loss: 1.1693 | Test Loss: 1.2096 | Test Acc: 0.4385
[Epoch 26/45] Train Loss: 1.1624 | Test Loss: 1.1675 | Test Acc: 0.4590
[Epoch 27/45] Train Loss: 1.1538 | Test Loss: 1.1466 | Test Acc: 0.4765
[Epoch 28/45] Train Loss: 1.1443 | Test Loss: 1.2000 | Test Acc: 0.4455
[Epoch 29/45] Train Loss: 1.1502 | Test Loss: 1.1507 | Test Acc: 0.4855
[Epoch 30/45] Train Loss: 1.1416 | Test Loss: 1.1356 | Test Acc: 0.4920
[Epoch 31/45] Train Loss: 1.1369 | Test Loss: 1.1707 | Test Acc: 0.4635
[Epoch 32/45] Train Loss: 1.1416 | Test Loss: 1.2104 | Test Acc: 0.4360
[Epoch 33/45] Train Loss: 1.1382 | Test Loss: 1.1354 | Test Acc: 0.4845
[Epoch 34/45] Train Loss: 1.1293 | Test Loss: 1.1396 | Test Acc: 0.4975
[Epoch 35/45] Train Loss: 1.1183 | Test Loss: 1.1348 | Test Acc: 0.4985
[Epoch 36/45] Train Loss: 1.1217 | Test Loss: 1.1497 | Test Acc: 0.4835
[Epoch 37/45] Train Loss: 1.1158 | Test Loss: 1.1347 | Test Acc: 0.4930
[Epoch 38/45] Train Loss: 1.1117 | Test Loss: 1.1221 | Test Acc: 0.4970
[Epoch 39/45] Train Loss: 1.1042 | Test Loss: 1.1713 | Test Acc: 0.4750
[Epoch 40/45] Train Loss: 1.1054 | Test Loss: 1.1127 | Test Acc: 0.5045
[Epoch 41/45] Train Loss: 1.0971 | Test Loss: 1.1397 | Test Acc: 0.4935
[Epoch 42/45] Train Loss: 1.1036 | Test Loss: 1.1669 | Test Acc: 0.4820
[Epoch 43/45] Train Loss: 1.1029 | Test Loss: 1.1554 | Test Acc: 0.4780
[Epoch 44/45] Train Loss: 1.1101 | Test Loss: 1.1157 | Test Acc: 0.4945
[Epoch 45/45] Train Loss: 1.0813 | Test Loss: 1.1322 | Test Acc: 0.4815
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='DINOv3', layer='6', probe='MLP', dataset_name='RAVEN', data_config='center_single', task='Color', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.3511 | Test Loss: 1.2743 | Test Acc: 0.4185
[Epoch 2/45] Train Loss: 1.2359 | Test Loss: 1.1729 | Test Acc: 0.4945
[Epoch 3/45] Train Loss: 1.1808 | Test Loss: 1.1467 | Test Acc: 0.4775
[Epoch 4/45] Train Loss: 1.1305 | Test Loss: 1.0903 | Test Acc: 0.5340
[Epoch 5/45] Train Loss: 1.1091 | Test Loss: 1.1543 | Test Acc: 0.4805
[Epoch 6/45] Train Loss: 1.0717 | Test Loss: 1.0730 | Test Acc: 0.5405
[Epoch 7/45] Train Loss: 1.0389 | Test Loss: 1.0656 | Test Acc: 0.5235
[Epoch 8/45] Train Loss: 1.0312 | Test Loss: 1.0135 | Test Acc: 0.5545
[Epoch 9/45] Train Loss: 1.0127 | Test Loss: 1.0033 | Test Acc: 0.5585
[Epoch 10/45] Train Loss: 0.9820 | Test Loss: 0.9666 | Test Acc: 0.5860
[Epoch 11/45] Train Loss: 0.9544 | Test Loss: 0.9513 | Test Acc: 0.5970
[Epoch 12/45] Train Loss: 0.9355 | Test Loss: 0.9407 | Test Acc: 0.5980
[Epoch 13/45] Train Loss: 0.9387 | Test Loss: 0.9355 | Test Acc: 0.6005
[Epoch 14/45] Train Loss: 0.9104 | Test Loss: 0.9639 | Test Acc: 0.5935
[Epoch 15/45] Train Loss: 0.9002 | Test Loss: 0.9107 | Test Acc: 0.5980
[Epoch 16/45] Train Loss: 0.8906 | Test Loss: 0.8995 | Test Acc: 0.6090
[Epoch 17/45] Train Loss: 0.8799 | Test Loss: 0.9216 | Test Acc: 0.5940
[Epoch 18/45] Train Loss: 0.8798 | Test Loss: 0.8924 | Test Acc: 0.6140
[Epoch 19/45] Train Loss: 0.8649 | Test Loss: 0.9896 | Test Acc: 0.5860
[Epoch 20/45] Train Loss: 0.8518 | Test Loss: 0.8845 | Test Acc: 0.6170
[Epoch 21/45] Train Loss: 0.8430 | Test Loss: 0.8950 | Test Acc: 0.6210
[Epoch 22/45] Train Loss: 0.8381 | Test Loss: 0.8804 | Test Acc: 0.6230
[Epoch 23/45] Train Loss: 0.8438 | Test Loss: 0.8559 | Test Acc: 0.6330
[Epoch 24/45] Train Loss: 0.8221 | Test Loss: 0.9077 | Test Acc: 0.6015
[Epoch 25/45] Train Loss: 0.8252 | Test Loss: 0.9052 | Test Acc: 0.6130
[Epoch 26/45] Train Loss: 0.8179 | Test Loss: 0.8993 | Test Acc: 0.6235
[Epoch 27/45] Train Loss: 0.8231 | Test Loss: 0.8355 | Test Acc: 0.6350
[Epoch 28/45] Train Loss: 0.8226 | Test Loss: 0.9382 | Test Acc: 0.5945
[Epoch 29/45] Train Loss: 0.8109 | Test Loss: 0.8150 | Test Acc: 0.6425
[Epoch 30/45] Train Loss: 0.8159 | Test Loss: 0.8579 | Test Acc: 0.6365
[Epoch 31/45] Train Loss: 0.8051 | Test Loss: 0.8085 | Test Acc: 0.6530
[Epoch 32/45] Train Loss: 0.7762 | Test Loss: 0.7921 | Test Acc: 0.6580
[Epoch 33/45] Train Loss: 0.7718 | Test Loss: 0.8596 | Test Acc: 0.6195
[Epoch 34/45] Train Loss: 0.7891 | Test Loss: 0.8480 | Test Acc: 0.6320
[Epoch 35/45] Train Loss: 0.7705 | Test Loss: 0.8039 | Test Acc: 0.6525
[Epoch 36/45] Train Loss: 0.7725 | Test Loss: 0.8398 | Test Acc: 0.6400
[Epoch 37/45] Train Loss: 0.7623 | Test Loss: 0.7898 | Test Acc: 0.6660
[Epoch 38/45] Train Loss: 0.7589 | Test Loss: 0.7911 | Test Acc: 0.6615
[Epoch 39/45] Train Loss: 0.7589 | Test Loss: 0.7987 | Test Acc: 0.6495
[Epoch 40/45] Train Loss: 0.7513 | Test Loss: 0.7779 | Test Acc: 0.6635
[Epoch 41/45] Train Loss: 0.7562 | Test Loss: 0.8026 | Test Acc: 0.6505
[Epoch 42/45] Train Loss: 0.7397 | Test Loss: 0.7607 | Test Acc: 0.6755
[Epoch 43/45] Train Loss: 0.7374 | Test Loss: 0.8839 | Test Acc: 0.6180
[Epoch 44/45] Train Loss: 0.7392 | Test Loss: 0.8230 | Test Acc: 0.6430
[Epoch 45/45] Train Loss: 0.7259 | Test Loss: 0.7738 | Test Acc: 0.6680
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='DINOv3', layer='8', probe='linear', dataset_name='RAVEN', data_config='center_single', task='Type', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.3592 | Test Loss: 1.0594 | Test Acc: 0.4720
[Epoch 2/45] Train Loss: 1.0572 | Test Loss: 1.0754 | Test Acc: 0.4605
[Epoch 3/45] Train Loss: 1.0148 | Test Loss: 0.9979 | Test Acc: 0.5355
[Epoch 4/45] Train Loss: 0.9902 | Test Loss: 0.9760 | Test Acc: 0.5535
[Epoch 5/45] Train Loss: 0.9806 | Test Loss: 0.9675 | Test Acc: 0.5465
[Epoch 6/45] Train Loss: 0.9557 | Test Loss: 0.9515 | Test Acc: 0.5070
[Epoch 7/45] Train Loss: 0.9444 | Test Loss: 0.9500 | Test Acc: 0.5230
[Epoch 8/45] Train Loss: 0.9556 | Test Loss: 0.9682 | Test Acc: 0.5395
[Epoch 9/45] Train Loss: 0.9094 | Test Loss: 0.9063 | Test Acc: 0.5830
[Epoch 10/45] Train Loss: 0.9065 | Test Loss: 0.8916 | Test Acc: 0.5825
[Epoch 11/45] Train Loss: 0.8831 | Test Loss: 0.8815 | Test Acc: 0.6150
[Epoch 12/45] Train Loss: 0.8731 | Test Loss: 0.8714 | Test Acc: 0.6160
[Epoch 13/45] Train Loss: 0.8807 | Test Loss: 0.8669 | Test Acc: 0.6130
[Epoch 14/45] Train Loss: 0.8559 | Test Loss: 0.8606 | Test Acc: 0.6110
[Epoch 15/45] Train Loss: 0.8653 | Test Loss: 0.8761 | Test Acc: 0.6030
[Epoch 16/45] Train Loss: 0.8431 | Test Loss: 0.8402 | Test Acc: 0.6395
[Epoch 17/45] Train Loss: 0.8554 | Test Loss: 0.8399 | Test Acc: 0.6215
[Epoch 18/45] Train Loss: 0.8324 | Test Loss: 0.8398 | Test Acc: 0.6105
[Epoch 19/45] Train Loss: 0.8293 | Test Loss: 0.8283 | Test Acc: 0.6255
[Epoch 20/45] Train Loss: 0.8186 | Test Loss: 0.8481 | Test Acc: 0.5965
[Epoch 21/45] Train Loss: 0.8194 | Test Loss: 0.8176 | Test Acc: 0.6460
[Epoch 22/45] Train Loss: 0.8132 | Test Loss: 0.8078 | Test Acc: 0.6335
[Epoch 23/45] Train Loss: 0.8071 | Test Loss: 0.8244 | Test Acc: 0.6030
[Epoch 24/45] Train Loss: 0.8110 | Test Loss: 0.7969 | Test Acc: 0.6445
[Epoch 25/45] Train Loss: 0.7952 | Test Loss: 0.8053 | Test Acc: 0.6360
[Epoch 26/45] Train Loss: 0.7864 | Test Loss: 0.7968 | Test Acc: 0.6500
[Epoch 27/45] Train Loss: 0.7855 | Test Loss: 0.8029 | Test Acc: 0.6335
[Epoch 28/45] Train Loss: 0.7763 | Test Loss: 0.7842 | Test Acc: 0.6485
[Epoch 29/45] Train Loss: 0.7773 | Test Loss: 0.7935 | Test Acc: 0.6445
[Epoch 30/45] Train Loss: 0.7691 | Test Loss: 0.7883 | Test Acc: 0.6500
[Epoch 31/45] Train Loss: 0.7737 | Test Loss: 0.8042 | Test Acc: 0.6165
[Epoch 32/45] Train Loss: 0.7689 | Test Loss: 0.7836 | Test Acc: 0.6615
[Epoch 33/45] Train Loss: 0.7568 | Test Loss: 0.7830 | Test Acc: 0.6390
[Epoch 34/45] Train Loss: 0.7712 | Test Loss: 0.7891 | Test Acc: 0.6300
[Epoch 35/45] Train Loss: 0.7606 | Test Loss: 0.7837 | Test Acc: 0.6380
[Epoch 36/45] Train Loss: 0.7552 | Test Loss: 0.7666 | Test Acc: 0.6520
[Epoch 37/45] Train Loss: 0.7619 | Test Loss: 0.7588 | Test Acc: 0.6585
[Epoch 38/45] Train Loss: 0.7509 | Test Loss: 0.7757 | Test Acc: 0.6400
[Epoch 39/45] Train Loss: 0.7340 | Test Loss: 0.7563 | Test Acc: 0.6685
[Epoch 40/45] Train Loss: 0.7455 | Test Loss: 0.7458 | Test Acc: 0.6695
[Epoch 41/45] Train Loss: 0.7347 | Test Loss: 0.7462 | Test Acc: 0.6710
[Epoch 42/45] Train Loss: 0.7363 | Test Loss: 0.7366 | Test Acc: 0.6815
[Epoch 43/45] Train Loss: 0.7327 | Test Loss: 0.7369 | Test Acc: 0.6760
[Epoch 44/45] Train Loss: 0.7323 | Test Loss: 0.7682 | Test Acc: 0.6415
[Epoch 45/45] Train Loss: 0.7371 | Test Loss: 0.7297 | Test Acc: 0.6820
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='DINOv3', layer='8', probe='linear', dataset_name='RAVEN', data_config='center_single', task='Size', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.6117 | Test Loss: 1.3729 | Test Acc: 0.2575
[Epoch 2/45] Train Loss: 1.3689 | Test Loss: 1.3609 | Test Acc: 0.3265
[Epoch 3/45] Train Loss: 1.3532 | Test Loss: 1.3542 | Test Acc: 0.2985
[Epoch 4/45] Train Loss: 1.3531 | Test Loss: 1.3551 | Test Acc: 0.3635
[Epoch 5/45] Train Loss: 1.3393 | Test Loss: 1.3364 | Test Acc: 0.3295
[Epoch 6/45] Train Loss: 1.3323 | Test Loss: 1.3045 | Test Acc: 0.3780
[Epoch 7/45] Train Loss: 1.3174 | Test Loss: 1.3130 | Test Acc: 0.3580
[Epoch 8/45] Train Loss: 1.3070 | Test Loss: 1.3438 | Test Acc: 0.3000
[Epoch 9/45] Train Loss: 1.3090 | Test Loss: 1.3204 | Test Acc: 0.3230
[Epoch 10/45] Train Loss: 1.2995 | Test Loss: 1.2819 | Test Acc: 0.4010
[Epoch 11/45] Train Loss: 1.2882 | Test Loss: 1.2728 | Test Acc: 0.4120
[Epoch 12/45] Train Loss: 1.2957 | Test Loss: 1.2979 | Test Acc: 0.3860
[Epoch 13/45] Train Loss: 1.2883 | Test Loss: 1.2903 | Test Acc: 0.3940
[Epoch 14/45] Train Loss: 1.2715 | Test Loss: 1.2939 | Test Acc: 0.3530
[Epoch 15/45] Train Loss: 1.3184 | Test Loss: 1.3983 | Test Acc: 0.2995
[Epoch 16/45] Train Loss: 1.2683 | Test Loss: 1.2595 | Test Acc: 0.4025
[Epoch 17/45] Train Loss: 1.2771 | Test Loss: 1.2624 | Test Acc: 0.4165
[Epoch 18/45] Train Loss: 1.2597 | Test Loss: 1.2596 | Test Acc: 0.4090
[Epoch 19/45] Train Loss: 1.2517 | Test Loss: 1.2586 | Test Acc: 0.4220
[Epoch 20/45] Train Loss: 1.2563 | Test Loss: 1.3589 | Test Acc: 0.3470
[Epoch 21/45] Train Loss: 1.2480 | Test Loss: 1.2472 | Test Acc: 0.4180
[Epoch 22/45] Train Loss: 1.2569 | Test Loss: 1.2590 | Test Acc: 0.3980
[Epoch 23/45] Train Loss: 1.2452 | Test Loss: 1.2780 | Test Acc: 0.3660
[Epoch 24/45] Train Loss: 1.2462 | Test Loss: 1.2474 | Test Acc: 0.4120
[Epoch 25/45] Train Loss: 1.2499 | Test Loss: 1.2727 | Test Acc: 0.4045
[Epoch 26/45] Train Loss: 1.2417 | Test Loss: 1.2404 | Test Acc: 0.4315
[Epoch 27/45] Train Loss: 1.2293 | Test Loss: 1.2370 | Test Acc: 0.4145
[Epoch 28/45] Train Loss: 1.2335 | Test Loss: 1.2362 | Test Acc: 0.4310
[Epoch 29/45] Train Loss: 1.2437 | Test Loss: 1.2195 | Test Acc: 0.4490
[Epoch 30/45] Train Loss: 1.2186 | Test Loss: 1.2147 | Test Acc: 0.4500
[Epoch 31/45] Train Loss: 1.2240 | Test Loss: 1.2541 | Test Acc: 0.4180
[Epoch 32/45] Train Loss: 1.2139 | Test Loss: 1.2277 | Test Acc: 0.4430
[Epoch 33/45] Train Loss: 1.2357 | Test Loss: 1.2662 | Test Acc: 0.3705
[Epoch 34/45] Train Loss: 1.2083 | Test Loss: 1.2411 | Test Acc: 0.4345
[Epoch 35/45] Train Loss: 1.2218 | Test Loss: 1.2391 | Test Acc: 0.4375
[Epoch 36/45] Train Loss: 1.2128 | Test Loss: 1.2187 | Test Acc: 0.4200
[Epoch 37/45] Train Loss: 1.2096 | Test Loss: 1.2965 | Test Acc: 0.3380
[Epoch 38/45] Train Loss: 1.2133 | Test Loss: 1.2337 | Test Acc: 0.4280
[Epoch 39/45] Train Loss: 1.2052 | Test Loss: 1.1959 | Test Acc: 0.4735
[Epoch 40/45] Train Loss: 1.2055 | Test Loss: 1.2109 | Test Acc: 0.4465
[Epoch 41/45] Train Loss: 1.1949 | Test Loss: 1.2085 | Test Acc: 0.4480
[Epoch 42/45] Train Loss: 1.2004 | Test Loss: 1.2171 | Test Acc: 0.4340
[Epoch 43/45] Train Loss: 1.1978 | Test Loss: 1.2045 | Test Acc: 0.4480
[Epoch 44/45] Train Loss: 1.1913 | Test Loss: 1.1980 | Test Acc: 0.4575
[Epoch 45/45] Train Loss: 1.1918 | Test Loss: 1.1889 | Test Acc: 0.4650
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='DINOv3', layer='8', probe='linear', dataset_name='RAVEN', data_config='center_single', task='Color', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.5751 | Test Loss: 1.2978 | Test Acc: 0.4285
[Epoch 2/45] Train Loss: 1.2732 | Test Loss: 1.2257 | Test Acc: 0.4605
[Epoch 3/45] Train Loss: 1.2189 | Test Loss: 1.2334 | Test Acc: 0.4255
[Epoch 4/45] Train Loss: 1.1950 | Test Loss: 1.2348 | Test Acc: 0.4390
[Epoch 5/45] Train Loss: 1.1509 | Test Loss: 1.1147 | Test Acc: 0.5475
[Epoch 6/45] Train Loss: 1.1221 | Test Loss: 1.1191 | Test Acc: 0.5060
[Epoch 7/45] Train Loss: 1.0926 | Test Loss: 1.0741 | Test Acc: 0.5325
[Epoch 8/45] Train Loss: 1.0822 | Test Loss: 1.0666 | Test Acc: 0.4950
[Epoch 9/45] Train Loss: 1.0644 | Test Loss: 1.0310 | Test Acc: 0.5795
[Epoch 10/45] Train Loss: 1.0407 | Test Loss: 1.0726 | Test Acc: 0.5310
[Epoch 11/45] Train Loss: 1.0290 | Test Loss: 1.0061 | Test Acc: 0.5925
[Epoch 12/45] Train Loss: 1.0183 | Test Loss: 1.0180 | Test Acc: 0.5705
[Epoch 13/45] Train Loss: 1.0008 | Test Loss: 0.9840 | Test Acc: 0.6010
[Epoch 14/45] Train Loss: 0.9900 | Test Loss: 0.9854 | Test Acc: 0.6015
[Epoch 15/45] Train Loss: 0.9874 | Test Loss: 1.0025 | Test Acc: 0.5650
[Epoch 16/45] Train Loss: 0.9857 | Test Loss: 0.9585 | Test Acc: 0.6140
[Epoch 17/45] Train Loss: 0.9761 | Test Loss: 0.9775 | Test Acc: 0.6020
[Epoch 18/45] Train Loss: 0.9647 | Test Loss: 0.9433 | Test Acc: 0.6200
[Epoch 19/45] Train Loss: 0.9627 | Test Loss: 0.9711 | Test Acc: 0.5895
[Epoch 20/45] Train Loss: 0.9524 | Test Loss: 0.9850 | Test Acc: 0.5860
[Epoch 21/45] Train Loss: 0.9388 | Test Loss: 0.9303 | Test Acc: 0.6225
[Epoch 22/45] Train Loss: 0.9389 | Test Loss: 0.9314 | Test Acc: 0.6190
[Epoch 23/45] Train Loss: 0.9347 | Test Loss: 0.9134 | Test Acc: 0.6345
[Epoch 24/45] Train Loss: 0.9134 | Test Loss: 0.9112 | Test Acc: 0.6315
[Epoch 25/45] Train Loss: 0.9092 | Test Loss: 0.9311 | Test Acc: 0.6125
[Epoch 26/45] Train Loss: 0.9154 | Test Loss: 0.9204 | Test Acc: 0.6245
[Epoch 27/45] Train Loss: 0.9030 | Test Loss: 0.8935 | Test Acc: 0.6480
[Epoch 28/45] Train Loss: 0.8954 | Test Loss: 0.8937 | Test Acc: 0.6375
[Epoch 29/45] Train Loss: 0.9012 | Test Loss: 0.9735 | Test Acc: 0.5735
[Epoch 30/45] Train Loss: 0.9084 | Test Loss: 0.8975 | Test Acc: 0.6475
[Epoch 31/45] Train Loss: 0.8888 | Test Loss: 0.8894 | Test Acc: 0.6365
[Epoch 32/45] Train Loss: 0.8861 | Test Loss: 0.8963 | Test Acc: 0.6325
[Epoch 33/45] Train Loss: 0.8844 | Test Loss: 0.8700 | Test Acc: 0.6505
[Epoch 34/45] Train Loss: 0.8710 | Test Loss: 0.9234 | Test Acc: 0.6100
[Epoch 35/45] Train Loss: 0.8692 | Test Loss: 0.9283 | Test Acc: 0.6115
[Epoch 36/45] Train Loss: 0.8665 | Test Loss: 0.8788 | Test Acc: 0.6360
[Epoch 37/45] Train Loss: 0.8575 | Test Loss: 0.8823 | Test Acc: 0.6400
[Epoch 38/45] Train Loss: 0.8620 | Test Loss: 0.8594 | Test Acc: 0.6545
[Epoch 39/45] Train Loss: 0.8680 | Test Loss: 0.8585 | Test Acc: 0.6560
[Epoch 40/45] Train Loss: 0.8628 | Test Loss: 0.8583 | Test Acc: 0.6490
[Epoch 41/45] Train Loss: 0.8552 | Test Loss: 0.8535 | Test Acc: 0.6545
[Epoch 42/45] Train Loss: 0.8559 | Test Loss: 0.8502 | Test Acc: 0.6565
[Epoch 43/45] Train Loss: 0.8589 | Test Loss: 0.8609 | Test Acc: 0.6435
[Epoch 44/45] Train Loss: 0.8367 | Test Loss: 0.8759 | Test Acc: 0.6505
[Epoch 45/45] Train Loss: 0.8376 | Test Loss: 0.8911 | Test Acc: 0.6160
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='DINOv3', layer='8', probe='MLP', dataset_name='RAVEN', data_config='center_single', task='Type', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.1672 | Test Loss: 1.0751 | Test Acc: 0.3520
[Epoch 2/45] Train Loss: 1.0362 | Test Loss: 1.1750 | Test Acc: 0.4655
[Epoch 3/45] Train Loss: 1.0071 | Test Loss: 0.9799 | Test Acc: 0.4535
[Epoch 4/45] Train Loss: 0.9392 | Test Loss: 0.9183 | Test Acc: 0.5560
[Epoch 5/45] Train Loss: 0.9357 | Test Loss: 0.9237 | Test Acc: 0.5615
[Epoch 6/45] Train Loss: 0.8893 | Test Loss: 0.8694 | Test Acc: 0.5555
[Epoch 7/45] Train Loss: 0.8661 | Test Loss: 0.9642 | Test Acc: 0.5420
[Epoch 8/45] Train Loss: 0.8414 | Test Loss: 0.8580 | Test Acc: 0.5565
[Epoch 9/45] Train Loss: 0.8305 | Test Loss: 0.8053 | Test Acc: 0.6230
[Epoch 10/45] Train Loss: 0.8202 | Test Loss: 0.8388 | Test Acc: 0.6100
[Epoch 11/45] Train Loss: 0.7865 | Test Loss: 0.7791 | Test Acc: 0.6285
[Epoch 12/45] Train Loss: 0.8236 | Test Loss: 0.7714 | Test Acc: 0.6450
[Epoch 13/45] Train Loss: 0.7917 | Test Loss: 0.8309 | Test Acc: 0.6000
[Epoch 14/45] Train Loss: 0.7722 | Test Loss: 0.8071 | Test Acc: 0.6045
[Epoch 15/45] Train Loss: 0.7608 | Test Loss: 0.7627 | Test Acc: 0.6345
[Epoch 16/45] Train Loss: 0.7556 | Test Loss: 0.7216 | Test Acc: 0.6715
[Epoch 17/45] Train Loss: 0.7615 | Test Loss: 0.7758 | Test Acc: 0.6360
[Epoch 18/45] Train Loss: 0.7249 | Test Loss: 0.7728 | Test Acc: 0.6410
[Epoch 19/45] Train Loss: 0.7078 | Test Loss: 0.7210 | Test Acc: 0.6635
[Epoch 20/45] Train Loss: 0.7060 | Test Loss: 0.7016 | Test Acc: 0.6815
[Epoch 21/45] Train Loss: 0.7015 | Test Loss: 0.7237 | Test Acc: 0.6570
[Epoch 22/45] Train Loss: 0.7254 | Test Loss: 0.6866 | Test Acc: 0.6820
[Epoch 23/45] Train Loss: 0.7230 | Test Loss: 0.7631 | Test Acc: 0.6335
[Epoch 24/45] Train Loss: 0.7177 | Test Loss: 0.6640 | Test Acc: 0.6950
[Epoch 25/45] Train Loss: 0.7386 | Test Loss: 0.6650 | Test Acc: 0.6975
[Epoch 26/45] Train Loss: 0.6712 | Test Loss: 0.6507 | Test Acc: 0.6975
[Epoch 27/45] Train Loss: 0.6664 | Test Loss: 0.6862 | Test Acc: 0.6795
[Epoch 28/45] Train Loss: 0.6651 | Test Loss: 0.6783 | Test Acc: 0.6750
[Epoch 29/45] Train Loss: 0.6475 | Test Loss: 0.6312 | Test Acc: 0.7065
[Epoch 30/45] Train Loss: 0.6521 | Test Loss: 0.6773 | Test Acc: 0.7035
[Epoch 31/45] Train Loss: 0.6409 | Test Loss: 0.7553 | Test Acc: 0.6505
[Epoch 32/45] Train Loss: 0.6554 | Test Loss: 0.6560 | Test Acc: 0.7015
[Epoch 33/45] Train Loss: 0.6888 | Test Loss: 0.6209 | Test Acc: 0.7165
[Epoch 34/45] Train Loss: 0.6181 | Test Loss: 0.6166 | Test Acc: 0.7065
[Epoch 35/45] Train Loss: 0.6070 | Test Loss: 0.6178 | Test Acc: 0.7240
[Epoch 36/45] Train Loss: 0.6201 | Test Loss: 0.7026 | Test Acc: 0.6960
[Epoch 37/45] Train Loss: 0.6002 | Test Loss: 0.6774 | Test Acc: 0.6940
[Epoch 38/45] Train Loss: 0.6350 | Test Loss: 0.5998 | Test Acc: 0.7300
[Epoch 39/45] Train Loss: 0.5788 | Test Loss: 0.5774 | Test Acc: 0.7370
[Epoch 40/45] Train Loss: 0.5771 | Test Loss: 0.6068 | Test Acc: 0.7255
[Epoch 41/45] Train Loss: 0.6394 | Test Loss: 0.7131 | Test Acc: 0.6645
[Epoch 42/45] Train Loss: 0.5758 | Test Loss: 0.5746 | Test Acc: 0.7620
[Epoch 43/45] Train Loss: 0.5728 | Test Loss: 0.5979 | Test Acc: 0.7390
[Epoch 44/45] Train Loss: 0.5752 | Test Loss: 0.5574 | Test Acc: 0.7650
[Epoch 45/45] Train Loss: 0.5558 | Test Loss: 0.5367 | Test Acc: 0.7695
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='DINOv3', layer='8', probe='MLP', dataset_name='RAVEN', data_config='center_single', task='Size', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.4333 | Test Loss: 1.3808 | Test Acc: 0.3285
[Epoch 2/45] Train Loss: 1.3687 | Test Loss: 1.3988 | Test Acc: 0.2905
[Epoch 3/45] Train Loss: 1.3870 | Test Loss: 1.4052 | Test Acc: 0.2800
