## SLURM PROLOG ###############################################################
##    Job ID : 14741810
##  Job Name : Embeddings
##  Nodelist : gpu2007
##      CPUs : 1
##  Mem/Node : 32000 MB
## Directory : /oscar/scratch/jakhan/spatial-probing/scripts
##   Job Started : Mon Dec  8 11:49:35 AM EST 2025
###############################################################################

==========================================
Job started at: Mon Dec  8 11:49:38 AM EST 2025
Job ID: 14741810
Node: gpu2007
==========================================

GPU Information (from host):
Mon Dec  8 11:49:38 2025       
+---------------------------------------------------------------------------------------+
| NVIDIA-SMI 535.129.03             Driver Version: 535.129.03   CUDA Version: 12.2     |
|-----------------------------------------+----------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |         Memory-Usage | GPU-Util  Compute M. |
|                                         |                      |               MIG M. |
|=========================================+======================+======================|
|   0  Quadro RTX 6000                On  | 00000000:40:00.0 Off |                  Off |
| 34%   26C    P8               5W / 260W |     10MiB / 24576MiB |      0%      Default |
|                                         |                      |                  N/A |
+-----------------------------------------+----------------------+----------------------+
                                                                                         
+---------------------------------------------------------------------------------------+
| Processes:                                                                            |
|  GPU   GI   CI        PID   Type   Process name                            GPU Memory |
|        ID   ID                                                             Usage      |
|=======================================================================================|
|    0   N/A  N/A     30714      G   /usr/libexec/Xorg                             8MiB |
+---------------------------------------------------------------------------------------+

PyTorch GPU Detection:
PT version: 2.7.1+cu118
Built with CUDA: True
GPUs detected: 1
GPU devices: ['Quadro RTX 6000']

==========================================
Installing dependencies
==========================================


==========================================
Starting main Python script at Mon Dec  8 11:49:41 AM EST 2025
==========================================

Working directory: /oscar/scratch/jakhan/spatial-probing/scripts

Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='CLIP', layer='2', probe='linear', dataset_name='RAVEN', data_config='center_single', task='Type', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 18/45] Train Loss: 0.8655 | Test Loss: 0.8712 | Test Acc: 0.6415
[Epoch 19/45] Train Loss: 0.8647 | Test Loss: 0.9469 | Test Acc: 0.5970
[Epoch 20/45] Train Loss: 0.8548 | Test Loss: 0.8480 | Test Acc: 0.6565
[Epoch 21/45] Train Loss: 0.8367 | Test Loss: 0.8636 | Test Acc: 0.6290
[Epoch 22/45] Train Loss: 0.8225 | Test Loss: 0.8335 | Test Acc: 0.6615
[Epoch 23/45] Train Loss: 0.8221 | Test Loss: 0.8442 | Test Acc: 0.6445
[Epoch 24/45] Train Loss: 0.8063 | Test Loss: 0.8159 | Test Acc: 0.6725
[Epoch 25/45] Train Loss: 0.8059 | Test Loss: 0.8439 | Test Acc: 0.6475
[Epoch 26/45] Train Loss: 0.8012 | Test Loss: 0.8215 | Test Acc: 0.6735
[Epoch 27/45] Train Loss: 0.7878 | Test Loss: 0.8131 | Test Acc: 0.6720
[Epoch 28/45] Train Loss: 0.7799 | Test Loss: 0.8206 | Test Acc: 0.6680
[Epoch 29/45] Train Loss: 0.7822 | Test Loss: 0.7967 | Test Acc: 0.6750
[Epoch 30/45] Train Loss: 0.7709 | Test Loss: 0.7846 | Test Acc: 0.6785
[Epoch 31/45] Train Loss: 0.7581 | Test Loss: 0.7943 | Test Acc: 0.6845
[Epoch 32/45] Train Loss: 0.7563 | Test Loss: 0.7995 | Test Acc: 0.6735
[Epoch 33/45] Train Loss: 0.7482 | Test Loss: 0.7715 | Test Acc: 0.6930
[Epoch 34/45] Train Loss: 0.7459 | Test Loss: 0.8129 | Test Acc: 0.6690
[Epoch 35/45] Train Loss: 0.7347 | Test Loss: 0.7729 | Test Acc: 0.6795
[Epoch 36/45] Train Loss: 0.7274 | Test Loss: 0.7951 | Test Acc: 0.6700
[Epoch 37/45] Train Loss: 0.7280 | Test Loss: 0.7700 | Test Acc: 0.6935
[Epoch 38/45] Train Loss: 0.7425 | Test Loss: 0.7586 | Test Acc: 0.6975
[Epoch 39/45] Train Loss: 0.7221 | Test Loss: 0.7624 | Test Acc: 0.6885
[Epoch 40/45] Train Loss: 0.7290 | Test Loss: 0.8164 | Test Acc: 0.6580
[Epoch 41/45] Train Loss: 0.7086 | Test Loss: 0.8106 | Test Acc: 0.6590
[Epoch 42/45] Train Loss: 0.7116 | Test Loss: 0.7738 | Test Acc: 0.6875
[Epoch 43/45] Train Loss: 0.7121 | Test Loss: 0.7828 | Test Acc: 0.6725
[Epoch 44/45] Train Loss: 0.6935 | Test Loss: 0.7694 | Test Acc: 0.6825
[Epoch 45/45] Train Loss: 0.7119 | Test Loss: 0.7713 | Test Acc: 0.6865
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='CLIP', layer='8', probe='MLP', dataset_name='RAVEN', data_config='center_single', task='Color', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.3373 | Test Loss: 1.2541 | Test Acc: 0.4690
[Epoch 2/45] Train Loss: 1.1746 | Test Loss: 1.0940 | Test Acc: 0.5580
[Epoch 3/45] Train Loss: 1.0353 | Test Loss: 0.9810 | Test Acc: 0.6060
[Epoch 4/45] Train Loss: 0.9532 | Test Loss: 0.8991 | Test Acc: 0.6585
[Epoch 5/45] Train Loss: 0.8864 | Test Loss: 0.8509 | Test Acc: 0.6570
[Epoch 6/45] Train Loss: 0.8281 | Test Loss: 0.8118 | Test Acc: 0.6655
[Epoch 7/45] Train Loss: 0.7885 | Test Loss: 0.7696 | Test Acc: 0.6915
[Epoch 8/45] Train Loss: 0.7604 | Test Loss: 0.7863 | Test Acc: 0.6875
[Epoch 9/45] Train Loss: 0.7324 | Test Loss: 0.7356 | Test Acc: 0.6855
[Epoch 10/45] Train Loss: 0.7154 | Test Loss: 0.6988 | Test Acc: 0.7180
[Epoch 11/45] Train Loss: 0.6901 | Test Loss: 0.7181 | Test Acc: 0.7115
[Epoch 12/45] Train Loss: 0.6831 | Test Loss: 0.6803 | Test Acc: 0.7215
[Epoch 13/45] Train Loss: 0.6609 | Test Loss: 0.6447 | Test Acc: 0.7395
[Epoch 14/45] Train Loss: 0.6506 | Test Loss: 0.6315 | Test Acc: 0.7440
[Epoch 15/45] Train Loss: 0.6351 | Test Loss: 0.6331 | Test Acc: 0.7355
[Epoch 16/45] Train Loss: 0.6241 | Test Loss: 0.6610 | Test Acc: 0.7370
[Epoch 17/45] Train Loss: 0.6209 | Test Loss: 0.6137 | Test Acc: 0.7525
[Epoch 18/45] Train Loss: 0.6082 | Test Loss: 0.6003 | Test Acc: 0.7550
[Epoch 19/45] Train Loss: 0.5912 | Test Loss: 0.5841 | Test Acc: 0.7655
[Epoch 20/45] Train Loss: 0.5729 | Test Loss: 0.6068 | Test Acc: 0.7520
[Epoch 21/45] Train Loss: 0.5652 | Test Loss: 0.5988 | Test Acc: 0.7525
[Epoch 22/45] Train Loss: 0.5629 | Test Loss: 0.5731 | Test Acc: 0.7615
[Epoch 23/45] Train Loss: 0.5592 | Test Loss: 0.5616 | Test Acc: 0.7750
[Epoch 24/45] Train Loss: 0.5458 | Test Loss: 0.5534 | Test Acc: 0.7765
[Epoch 25/45] Train Loss: 0.5372 | Test Loss: 0.5462 | Test Acc: 0.7785
[Epoch 26/45] Train Loss: 0.5314 | Test Loss: 0.6126 | Test Acc: 0.7435
[Epoch 27/45] Train Loss: 0.5222 | Test Loss: 0.5405 | Test Acc: 0.7720
[Epoch 28/45] Train Loss: 0.5211 | Test Loss: 0.5392 | Test Acc: 0.7805
[Epoch 29/45] Train Loss: 0.5195 | Test Loss: 0.5537 | Test Acc: 0.7815
[Epoch 30/45] Train Loss: 0.5313 | Test Loss: 0.5392 | Test Acc: 0.7830
[Epoch 31/45] Train Loss: 0.4994 | Test Loss: 0.5329 | Test Acc: 0.7750
[Epoch 32/45] Train Loss: 0.4914 | Test Loss: 0.5242 | Test Acc: 0.7815
[Epoch 33/45] Train Loss: 0.4847 | Test Loss: 0.5107 | Test Acc: 0.7920
[Epoch 34/45] Train Loss: 0.4863 | Test Loss: 0.5032 | Test Acc: 0.7935
[Epoch 35/45] Train Loss: 0.4722 | Test Loss: 0.5115 | Test Acc: 0.7895
[Epoch 36/45] Train Loss: 0.4706 | Test Loss: 0.4953 | Test Acc: 0.8015
[Epoch 37/45] Train Loss: 0.4817 | Test Loss: 0.4935 | Test Acc: 0.8000
[Epoch 38/45] Train Loss: 0.4709 | Test Loss: 0.4990 | Test Acc: 0.7960
[Epoch 39/45] Train Loss: 0.4645 | Test Loss: 0.4877 | Test Acc: 0.8035
[Epoch 40/45] Train Loss: 0.4519 | Test Loss: 0.5034 | Test Acc: 0.7885
[Epoch 41/45] Train Loss: 0.4724 | Test Loss: 0.5065 | Test Acc: 0.7890
[Epoch 42/45] Train Loss: 0.4453 | Test Loss: 0.5255 | Test Acc: 0.7825
[Epoch 43/45] Train Loss: 0.4543 | Test Loss: 0.4948 | Test Acc: 0.7930
[Epoch 44/45] Train Loss: 0.4412 | Test Loss: 0.4911 | Test Acc: 0.7945
[Epoch 45/45] Train Loss: 0.4530 | Test Loss: 0.5638 | Test Acc: 0.7620
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='CLIP', layer='10', probe='linear', dataset_name='RAVEN', data_config='center_single', task='Type', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.0599 | Test Loss: 1.0229 | Test Acc: 0.5190
[Epoch 2/45] Train Loss: 0.9907 | Test Loss: 0.9667 | Test Acc: 0.5805
[Epoch 3/45] Train Loss: 0.9439 | Test Loss: 0.9298 | Test Acc: 0.5925
[Epoch 4/45] Train Loss: 0.9057 | Test Loss: 0.9003 | Test Acc: 0.6145
[Epoch 5/45] Train Loss: 0.8763 | Test Loss: 0.8666 | Test Acc: 0.6380
[Epoch 6/45] Train Loss: 0.8519 | Test Loss: 0.8528 | Test Acc: 0.6355
[Epoch 7/45] Train Loss: 0.8291 | Test Loss: 0.8240 | Test Acc: 0.6655
[Epoch 8/45] Train Loss: 0.8108 | Test Loss: 0.8061 | Test Acc: 0.6700
[Epoch 9/45] Train Loss: 0.7908 | Test Loss: 0.7920 | Test Acc: 0.6795
[Epoch 10/45] Train Loss: 0.7753 | Test Loss: 0.7759 | Test Acc: 0.6805
[Epoch 11/45] Train Loss: 0.7615 | Test Loss: 0.7644 | Test Acc: 0.6855
[Epoch 12/45] Train Loss: 0.7471 | Test Loss: 0.7501 | Test Acc: 0.6905
[Epoch 13/45] Train Loss: 0.7357 | Test Loss: 0.7382 | Test Acc: 0.7025
[Epoch 14/45] Train Loss: 0.7224 | Test Loss: 0.7274 | Test Acc: 0.7020
[Epoch 15/45] Train Loss: 0.7116 | Test Loss: 0.7244 | Test Acc: 0.7060
[Epoch 16/45] Train Loss: 0.7012 | Test Loss: 0.7064 | Test Acc: 0.7205
[Epoch 17/45] Train Loss: 0.6923 | Test Loss: 0.6972 | Test Acc: 0.7220
[Epoch 18/45] Train Loss: 0.6814 | Test Loss: 0.6899 | Test Acc: 0.7155
[Epoch 19/45] Train Loss: 0.6722 | Test Loss: 0.6827 | Test Acc: 0.7225
[Epoch 20/45] Train Loss: 0.6660 | Test Loss: 0.6758 | Test Acc: 0.7240
[Epoch 21/45] Train Loss: 0.6582 | Test Loss: 0.6654 | Test Acc: 0.7290
[Epoch 22/45] Train Loss: 0.6490 | Test Loss: 0.6672 | Test Acc: 0.7280
[Epoch 23/45] Train Loss: 0.6427 | Test Loss: 0.6526 | Test Acc: 0.7425
[Epoch 24/45] Train Loss: 0.6358 | Test Loss: 0.6451 | Test Acc: 0.7445
[Epoch 25/45] Train Loss: 0.6286 | Test Loss: 0.6393 | Test Acc: 0.7485
[Epoch 26/45] Train Loss: 0.6220 | Test Loss: 0.6336 | Test Acc: 0.7515
[Epoch 27/45] Train Loss: 0.6163 | Test Loss: 0.6278 | Test Acc: 0.7535
[Epoch 28/45] Train Loss: 0.6119 | Test Loss: 0.6218 | Test Acc: 0.7560
[Epoch 29/45] Train Loss: 0.6063 | Test Loss: 0.6191 | Test Acc: 0.7515
[Epoch 30/45] Train Loss: 0.6009 | Test Loss: 0.6157 | Test Acc: 0.7550
[Epoch 31/45] Train Loss: 0.5943 | Test Loss: 0.6075 | Test Acc: 0.7630
[Epoch 32/45] Train Loss: 0.5910 | Test Loss: 0.6081 | Test Acc: 0.7590
[Epoch 33/45] Train Loss: 0.5849 | Test Loss: 0.5979 | Test Acc: 0.7665
[Epoch 34/45] Train Loss: 0.5814 | Test Loss: 0.5948 | Test Acc: 0.7605
[Epoch 35/45] Train Loss: 0.5767 | Test Loss: 0.6037 | Test Acc: 0.7510
[Epoch 36/45] Train Loss: 0.5717 | Test Loss: 0.5857 | Test Acc: 0.7710
[Epoch 37/45] Train Loss: 0.5674 | Test Loss: 0.5831 | Test Acc: 0.7670
[Epoch 38/45] Train Loss: 0.5633 | Test Loss: 0.5840 | Test Acc: 0.7670
[Epoch 39/45] Train Loss: 0.5618 | Test Loss: 0.5738 | Test Acc: 0.7760
[Epoch 40/45] Train Loss: 0.5552 | Test Loss: 0.5708 | Test Acc: 0.7755
[Epoch 41/45] Train Loss: 0.5517 | Test Loss: 0.5674 | Test Acc: 0.7790
[Epoch 42/45] Train Loss: 0.5482 | Test Loss: 0.5649 | Test Acc: 0.7780
[Epoch 43/45] Train Loss: 0.5456 | Test Loss: 0.5596 | Test Acc: 0.7855
[Epoch 44/45] Train Loss: 0.5408 | Test Loss: 0.5563 | Test Acc: 0.7840
[Epoch 45/45] Train Loss: 0.5386 | Test Loss: 0.5588 | Test Acc: 0.7725
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='CLIP', layer='10', probe='linear', dataset_name='RAVEN', data_config='center_single', task='Size', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.3706 | Test Loss: 1.3505 | Test Acc: 0.3675
[Epoch 2/45] Train Loss: 1.3341 | Test Loss: 1.3221 | Test Acc: 0.4065
[Epoch 3/45] Train Loss: 1.3137 | Test Loss: 1.2970 | Test Acc: 0.4030
[Epoch 4/45] Train Loss: 1.2938 | Test Loss: 1.2783 | Test Acc: 0.4345
[Epoch 5/45] Train Loss: 1.2740 | Test Loss: 1.2650 | Test Acc: 0.4430
[Epoch 6/45] Train Loss: 1.2593 | Test Loss: 1.2481 | Test Acc: 0.4660
[Epoch 7/45] Train Loss: 1.2465 | Test Loss: 1.2398 | Test Acc: 0.4695
[Epoch 8/45] Train Loss: 1.2344 | Test Loss: 1.2290 | Test Acc: 0.4555
[Epoch 9/45] Train Loss: 1.2267 | Test Loss: 1.2178 | Test Acc: 0.4830
[Epoch 10/45] Train Loss: 1.2132 | Test Loss: 1.2100 | Test Acc: 0.4830
[Epoch 11/45] Train Loss: 1.2051 | Test Loss: 1.1990 | Test Acc: 0.4905
[Epoch 12/45] Train Loss: 1.1956 | Test Loss: 1.1913 | Test Acc: 0.4945
[Epoch 13/45] Train Loss: 1.1870 | Test Loss: 1.1836 | Test Acc: 0.4955
[Epoch 14/45] Train Loss: 1.1791 | Test Loss: 1.1885 | Test Acc: 0.4650
[Epoch 15/45] Train Loss: 1.1730 | Test Loss: 1.1839 | Test Acc: 0.4685
[Epoch 16/45] Train Loss: 1.1666 | Test Loss: 1.1640 | Test Acc: 0.5075
[Epoch 17/45] Train Loss: 1.1583 | Test Loss: 1.1578 | Test Acc: 0.5110
[Epoch 18/45] Train Loss: 1.1526 | Test Loss: 1.1574 | Test Acc: 0.5085
[Epoch 19/45] Train Loss: 1.1470 | Test Loss: 1.1505 | Test Acc: 0.5065
[Epoch 20/45] Train Loss: 1.1415 | Test Loss: 1.1500 | Test Acc: 0.5010
[Epoch 21/45] Train Loss: 1.1386 | Test Loss: 1.1418 | Test Acc: 0.5205
[Epoch 22/45] Train Loss: 1.1300 | Test Loss: 1.1482 | Test Acc: 0.5040
[Epoch 23/45] Train Loss: 1.1257 | Test Loss: 1.1340 | Test Acc: 0.5215
[Epoch 24/45] Train Loss: 1.1198 | Test Loss: 1.1256 | Test Acc: 0.5230
[Epoch 25/45] Train Loss: 1.1163 | Test Loss: 1.1216 | Test Acc: 0.5265
[Epoch 26/45] Train Loss: 1.1104 | Test Loss: 1.1173 | Test Acc: 0.5310
[Epoch 27/45] Train Loss: 1.1047 | Test Loss: 1.1127 | Test Acc: 0.5325
[Epoch 28/45] Train Loss: 1.1011 | Test Loss: 1.1094 | Test Acc: 0.5265
[Epoch 29/45] Train Loss: 1.0973 | Test Loss: 1.1053 | Test Acc: 0.5405
[Epoch 30/45] Train Loss: 1.0922 | Test Loss: 1.1053 | Test Acc: 0.5290
[Epoch 31/45] Train Loss: 1.0907 | Test Loss: 1.0994 | Test Acc: 0.5385
[Epoch 32/45] Train Loss: 1.0844 | Test Loss: 1.0993 | Test Acc: 0.5295
[Epoch 33/45] Train Loss: 1.0815 | Test Loss: 1.0900 | Test Acc: 0.5385
[Epoch 34/45] Train Loss: 1.0772 | Test Loss: 1.0846 | Test Acc: 0.5535
[Epoch 35/45] Train Loss: 1.0747 | Test Loss: 1.0967 | Test Acc: 0.5380
[Epoch 36/45] Train Loss: 1.0683 | Test Loss: 1.0841 | Test Acc: 0.5440
[Epoch 37/45] Train Loss: 1.0677 | Test Loss: 1.0777 | Test Acc: 0.5460
[Epoch 38/45] Train Loss: 1.0646 | Test Loss: 1.0729 | Test Acc: 0.5520
[Epoch 39/45] Train Loss: 1.0594 | Test Loss: 1.0715 | Test Acc: 0.5515
[Epoch 40/45] Train Loss: 1.0557 | Test Loss: 1.0706 | Test Acc: 0.5580
[Epoch 41/45] Train Loss: 1.0543 | Test Loss: 1.0678 | Test Acc: 0.5455
[Epoch 42/45] Train Loss: 1.0514 | Test Loss: 1.0686 | Test Acc: 0.5480
[Epoch 43/45] Train Loss: 1.0479 | Test Loss: 1.0599 | Test Acc: 0.5595
[Epoch 44/45] Train Loss: 1.0467 | Test Loss: 1.0753 | Test Acc: 0.5315
[Epoch 45/45] Train Loss: 1.0413 | Test Loss: 1.0576 | Test Acc: 0.5585
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='CLIP', layer='10', probe='linear', dataset_name='RAVEN', data_config='center_single', task='Color', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.3508 | Test Loss: 1.3095 | Test Acc: 0.4770
[Epoch 2/45] Train Loss: 1.2814 | Test Loss: 1.2574 | Test Acc: 0.4670
[Epoch 3/45] Train Loss: 1.2285 | Test Loss: 1.2195 | Test Acc: 0.5015
[Epoch 4/45] Train Loss: 1.1899 | Test Loss: 1.1732 | Test Acc: 0.5295
[Epoch 5/45] Train Loss: 1.1544 | Test Loss: 1.1460 | Test Acc: 0.5485
[Epoch 6/45] Train Loss: 1.1276 | Test Loss: 1.1196 | Test Acc: 0.5535
[Epoch 7/45] Train Loss: 1.1038 | Test Loss: 1.0991 | Test Acc: 0.5580
[Epoch 8/45] Train Loss: 1.0822 | Test Loss: 1.0781 | Test Acc: 0.5700
[Epoch 9/45] Train Loss: 1.0639 | Test Loss: 1.0655 | Test Acc: 0.5770
[Epoch 10/45] Train Loss: 1.0478 | Test Loss: 1.0450 | Test Acc: 0.5890
[Epoch 11/45] Train Loss: 1.0304 | Test Loss: 1.0442 | Test Acc: 0.5755
[Epoch 12/45] Train Loss: 1.0189 | Test Loss: 1.0183 | Test Acc: 0.5945
[Epoch 13/45] Train Loss: 1.0037 | Test Loss: 1.0083 | Test Acc: 0.6030
[Epoch 14/45] Train Loss: 0.9910 | Test Loss: 0.9977 | Test Acc: 0.5955
[Epoch 15/45] Train Loss: 0.9805 | Test Loss: 0.9834 | Test Acc: 0.6055
[Epoch 16/45] Train Loss: 0.9684 | Test Loss: 0.9777 | Test Acc: 0.6160
[Epoch 17/45] Train Loss: 0.9646 | Test Loss: 0.9697 | Test Acc: 0.6115
[Epoch 18/45] Train Loss: 0.9512 | Test Loss: 0.9548 | Test Acc: 0.6225
[Epoch 19/45] Train Loss: 0.9405 | Test Loss: 0.9476 | Test Acc: 0.6235
[Epoch 20/45] Train Loss: 0.9332 | Test Loss: 0.9405 | Test Acc: 0.6295
[Epoch 21/45] Train Loss: 0.9261 | Test Loss: 0.9303 | Test Acc: 0.6275
[Epoch 22/45] Train Loss: 0.9199 | Test Loss: 0.9235 | Test Acc: 0.6345
[Epoch 23/45] Train Loss: 0.9103 | Test Loss: 0.9207 | Test Acc: 0.6375
[Epoch 24/45] Train Loss: 0.9061 | Test Loss: 0.9175 | Test Acc: 0.6380
[Epoch 25/45] Train Loss: 0.8960 | Test Loss: 0.9020 | Test Acc: 0.6425
[Epoch 26/45] Train Loss: 0.8892 | Test Loss: 0.9037 | Test Acc: 0.6405
[Epoch 27/45] Train Loss: 0.8857 | Test Loss: 0.8924 | Test Acc: 0.6485
[Epoch 28/45] Train Loss: 0.8791 | Test Loss: 0.8901 | Test Acc: 0.6480
[Epoch 29/45] Train Loss: 0.8733 | Test Loss: 0.8834 | Test Acc: 0.6520
[Epoch 30/45] Train Loss: 0.8664 | Test Loss: 0.8750 | Test Acc: 0.6605
[Epoch 31/45] Train Loss: 0.8612 | Test Loss: 0.8695 | Test Acc: 0.6610
[Epoch 32/45] Train Loss: 0.8559 | Test Loss: 0.8680 | Test Acc: 0.6545
[Epoch 33/45] Train Loss: 0.8520 | Test Loss: 0.8623 | Test Acc: 0.6590
[Epoch 34/45] Train Loss: 0.8459 | Test Loss: 0.8544 | Test Acc: 0.6660
[Epoch 35/45] Train Loss: 0.8407 | Test Loss: 0.8566 | Test Acc: 0.6580
[Epoch 36/45] Train Loss: 0.8375 | Test Loss: 0.8473 | Test Acc: 0.6715
[Epoch 37/45] Train Loss: 0.8356 | Test Loss: 0.8444 | Test Acc: 0.6735
[Epoch 38/45] Train Loss: 0.8288 | Test Loss: 0.8389 | Test Acc: 0.6745
[Epoch 39/45] Train Loss: 0.8245 | Test Loss: 0.8370 | Test Acc: 0.6730
[Epoch 40/45] Train Loss: 0.8193 | Test Loss: 0.8316 | Test Acc: 0.6730
[Epoch 41/45] Train Loss: 0.8188 | Test Loss: 0.8303 | Test Acc: 0.6770
[Epoch 42/45] Train Loss: 0.8115 | Test Loss: 0.8213 | Test Acc: 0.6830
[Epoch 43/45] Train Loss: 0.8092 | Test Loss: 0.8249 | Test Acc: 0.6810
[Epoch 44/45] Train Loss: 0.8054 | Test Loss: 0.8219 | Test Acc: 0.6695
[Epoch 45/45] Train Loss: 0.7997 | Test Loss: 0.8245 | Test Acc: 0.6710
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='CLIP', layer='10', probe='MLP', dataset_name='RAVEN', data_config='center_single', task='Type', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 0.9911 | Test Loss: 0.8683 | Test Acc: 0.6085
[Epoch 2/45] Train Loss: 0.7736 | Test Loss: 0.7167 | Test Acc: 0.6750
[Epoch 3/45] Train Loss: 0.6640 | Test Loss: 0.6672 | Test Acc: 0.7025
[Epoch 4/45] Train Loss: 0.5861 | Test Loss: 0.5498 | Test Acc: 0.7650
[Epoch 5/45] Train Loss: 0.5618 | Test Loss: 0.5176 | Test Acc: 0.7735
[Epoch 6/45] Train Loss: 0.5017 | Test Loss: 0.5054 | Test Acc: 0.7735
[Epoch 7/45] Train Loss: 0.4745 | Test Loss: 0.5007 | Test Acc: 0.7860
[Epoch 8/45] Train Loss: 0.4462 | Test Loss: 0.4388 | Test Acc: 0.8070
[Epoch 9/45] Train Loss: 0.4189 | Test Loss: 0.4271 | Test Acc: 0.8110
[Epoch 10/45] Train Loss: 0.4162 | Test Loss: 0.4128 | Test Acc: 0.8140
[Epoch 11/45] Train Loss: 0.3887 | Test Loss: 0.4307 | Test Acc: 0.8045
[Epoch 12/45] Train Loss: 0.3738 | Test Loss: 0.3711 | Test Acc: 0.8420
[Epoch 13/45] Train Loss: 0.3476 | Test Loss: 0.3540 | Test Acc: 0.8530
[Epoch 14/45] Train Loss: 0.3360 | Test Loss: 0.3567 | Test Acc: 0.8530
[Epoch 15/45] Train Loss: 0.3319 | Test Loss: 0.3348 | Test Acc: 0.8555
[Epoch 16/45] Train Loss: 0.3219 | Test Loss: 0.3495 | Test Acc: 0.8540
[Epoch 17/45] Train Loss: 0.2913 | Test Loss: 0.3114 | Test Acc: 0.8705
[Epoch 18/45] Train Loss: 0.2869 | Test Loss: 0.2951 | Test Acc: 0.8790
[Epoch 19/45] Train Loss: 0.2790 | Test Loss: 0.3022 | Test Acc: 0.8835
[Epoch 20/45] Train Loss: 0.2798 | Test Loss: 0.2814 | Test Acc: 0.8890
[Epoch 21/45] Train Loss: 0.2565 | Test Loss: 0.3056 | Test Acc: 0.8690
[Epoch 22/45] Train Loss: 0.2506 | Test Loss: 0.2742 | Test Acc: 0.8925
[Epoch 23/45] Train Loss: 0.2476 | Test Loss: 0.2614 | Test Acc: 0.8970
[Epoch 24/45] Train Loss: 0.2507 | Test Loss: 0.2870 | Test Acc: 0.8805
[Epoch 25/45] Train Loss: 0.2423 | Test Loss: 0.2641 | Test Acc: 0.8905
[Epoch 26/45] Train Loss: 0.2415 | Test Loss: 0.2787 | Test Acc: 0.8865
[Epoch 27/45] Train Loss: 0.2318 | Test Loss: 0.2384 | Test Acc: 0.9085
[Epoch 28/45] Train Loss: 0.2152 | Test Loss: 0.2423 | Test Acc: 0.9030
[Epoch 29/45] Train Loss: 0.2191 | Test Loss: 0.2479 | Test Acc: 0.9015
[Epoch 30/45] Train Loss: 0.2111 | Test Loss: 0.2740 | Test Acc: 0.8860
[Epoch 31/45] Train Loss: 0.2230 | Test Loss: 0.2568 | Test Acc: 0.8925
[Epoch 32/45] Train Loss: 0.2038 | Test Loss: 0.2241 | Test Acc: 0.9115
[Epoch 33/45] Train Loss: 0.1991 | Test Loss: 0.2522 | Test Acc: 0.8960
[Epoch 34/45] Train Loss: 0.1926 | Test Loss: 0.2211 | Test Acc: 0.9140
[Epoch 35/45] Train Loss: 0.1821 | Test Loss: 0.2088 | Test Acc: 0.9195
[Epoch 36/45] Train Loss: 0.1810 | Test Loss: 0.2086 | Test Acc: 0.9185
[Epoch 37/45] Train Loss: 0.1853 | Test Loss: 0.2067 | Test Acc: 0.9200
[Epoch 38/45] Train Loss: 0.1816 | Test Loss: 0.2186 | Test Acc: 0.9080
[Epoch 39/45] Train Loss: 0.1751 | Test Loss: 0.2063 | Test Acc: 0.9155
[Epoch 40/45] Train Loss: 0.1758 | Test Loss: 0.2000 | Test Acc: 0.9230
[Epoch 41/45] Train Loss: 0.1740 | Test Loss: 0.2164 | Test Acc: 0.9130
[Epoch 42/45] Train Loss: 0.1666 | Test Loss: 0.2326 | Test Acc: 0.9000
[Epoch 43/45] Train Loss: 0.1816 | Test Loss: 0.2273 | Test Acc: 0.9040
[Epoch 44/45] Train Loss: 0.1644 | Test Loss: 0.2102 | Test Acc: 0.9185
[Epoch 45/45] Train Loss: 0.1592 | Test Loss: 0.1922 | Test Acc: 0.9220
Namespace(embedding_dir='/users/jakhan/scratch/embeddings/', save_dir='/users/jakhan/scratch/experiments', model='CLIP', layer='10', probe='MLP', dataset_name='RAVEN', data_config='center_single', task='Size', seed='42', lr='0.001', batch_size='64', epochs='45')
[Epoch 1/45] Train Loss: 1.3591 | Test Loss: 1.3169 | Test Acc: 0.3715
[Epoch 2/45] Train Loss: 1.2735 | Test Loss: 1.2393 | Test Acc: 0.3925
[Epoch 3/45] Train Loss: 1.2133 | Test Loss: 1.1754 | Test Acc: 0.4565
